Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-1397.json;52;0;false
recursiveList.json-invalid-1398.json;83;0;true
recursiveList.json-invalid-1399.json;22;0;false
recursiveList.json-invalid-14.json;194;0;true
recursiveList.json-invalid-140.json;120;0;true
recursiveList.json-invalid-1400.json;33;0;false
recursiveList.json-invalid-1401.json;24;0;false
recursiveList.json-invalid-1402.json;60;0;false
recursiveList.json-invalid-1403.json;63;0;false
recursiveList.json-invalid-1404.json;87;0;true
recursiveList.json-invalid-1405.json;38;0;true
recursiveList.json-invalid-1406.json;33;0;true
recursiveList.json-invalid-1407.json;26;0;false
recursiveList.json-invalid-1408.json;25;0;false
recursiveList.json-invalid-1409.json;73;0;false
recursiveList.json-invalid-141.json;52;0;true
recursiveList.json-invalid-1410.json;43;0;true
recursiveList.json-invalid-1411.json;34;0;true
recursiveList.json-invalid-1412.json;8;0;false
recursiveList.json-invalid-1413.json;31;0;true
recursiveList.json-invalid-1414.json;51;0;true
recursiveList.json-invalid-1415.json;65;0;false
recursiveList.json-invalid-1416.json;74;0;true
recursiveList.json-invalid-1417.json;13;0;false
recursiveList.json-invalid-1418.json;74;0;true
recursiveList.json-invalid-1419.json;22;0;false
recursiveList.json-invalid-142.json;211;0;true
recursiveList.json-invalid-1420.json;53;0;false
recursiveList.json-invalid-1421.json;39;0;false
recursiveList.json-invalid-1422.json;50;39;true
recursiveList.json-invalid-1423.json;71;0;true
recursiveList.json-invalid-1424.json;27;2;false
recursiveList.json-invalid-1425.json;18;0;false
recursiveList.json-invalid-1426.json;42;0;false
recursiveList.json-invalid-1427.json;58;0;true
recursiveList.json-invalid-1428.json;27;0;false
recursiveList.json-invalid-1429.json;23;0;false
recursiveList.json-invalid-143.json;36;0;true
recursiveList.json-invalid-1430.json;16;0;false
recursiveList.json-invalid-1431.json;51;0;false
recursiveList.json-invalid-1432.json;93;0;true
recursiveList.json-invalid-1433.json;68;0;true
recursiveList.json-invalid-1434.json;31;0;false
recursiveList.json-invalid-1435.json;13;0;false
recursiveList.json-invalid-1436.json;11;0;false
recursiveList.json-invalid-1437.json;65;0;true
recursiveList.json-invalid-1438.json;25;0;false
recursiveList.json-invalid-1439.json;45;0;false
recursiveList.json-invalid-144.json;33;0;false
recursiveList.json-invalid-1440.json;41;0;true
recursiveList.json-invalid-1441.json;56;0;true
recursiveList.json-invalid-1442.json;29;0;true
recursiveList.json-invalid-1443.json;66;0;false
recursiveList.json-invalid-1444.json;56;0;false
recursiveList.json-invalid-1445.json;47;0;true
recursiveList.json-invalid-1446.json;24;0;false
recursiveList.json-invalid-1447.json;16;0;false
recursiveList.json-invalid-1448.json;46;0;true
recursiveList.json-invalid-1449.json;47;0;true
recursiveList.json-invalid-145.json;28;0;false
recursiveList.json-invalid-1450.json;34;0;false
recursiveList.json-invalid-1451.json;41;0;false
recursiveList.json-invalid-1452.json;47;0;true
